Parent_Code,WordIndex
1995-0,1441
2027-1,1442
7258-7,1443
6062-4,1444
PheCode:798.10,1445
13949-3,1446
24119-0,1447
XC5-9,1448
RXNORM:41493,1449
PheCode:765.00,1450
PheCode:721.10,1451
RXNORM:25126,1452
RXNORM:42355,1453
RXNORM:4462,1454
PheCode:286.11,1455
PheCode:520.20,1456
RXNORM:99,1457
CCS-PCS:29,1458
33910-1,1459
22131-7,1460
30341-2,1461
33253-6,1462
PheCode:716.10,1463
5351-2,1464
33935-8,1465
5130-0,1466
29374-6,1467
8094-5,1468
8093-7,1469
8091-1,1470
31627-3,1471
11090-8,1472
5353-8,1473
22568-0,1474
14207-5,1475
87561-7,1476
30039-2,1477
48866-8,1478
27994-3,1479
PheCode:714.20,1480
PheCode:279.70,1481
62461-9,1482
13945-1,1483
PheCode:714.00,1484
RXNORM:214559,1485
PheCode:110.13,1486
PheCode:740.90,1487
PheCode:131.00,1488
19244-3,1489
21000-5,1490
PheCode:277.00,1491
PheCode:195.00,1492
CCS-PCS:207,1493
PheCode:170.10,1494
PheCode:213.00,1495
CCS-PCS:159,1496
2695-5,1497
PheCode:800.00,1498
PheCode:733.20,1499
49549-9,1500
PheCode:803.20,1501
RXNORM:6130,1502
CCS-PCS:145,1503
CCS-PCS:214,1504
PheCode:260.60,1505
PheCode:305.20,1506
NDFRT:N0000029122,1507
RXNORM:4419,1508
NDFRT:N0000029246,1509
NDFRT:N0000029423,1510
PheCode:474.10,1511
PheCode:516.00,1512
PheCode:686.30,1513
PheCode:528.30,1514
6174-7,1515
6206-7,1516
6276-0,1517
6248-9,1518
6039-2,1519
6071-5,1520
RXNORM:691005,1521
PheCode:573.50,1522
PheCode:291.10,1523
PheCode:202.00,1524
PheCode:041.80,1525
PheCode:691.30,1526
PheCode:302.00,1527
RXNORM:9997,1528
RXNORM:4083,1529
RXNORM:42375,1530
PheCode:578.80,1531
RXNORM:6719,1532
RXNORM:72302,1533
PheCode:345.12,1534
RXNORM:187832,1535
RXNORM:8076,1536
RXNORM:20063,1537
RXNORM:89886,1538
RXNORM:9097,1539
PheCode:804.00,1540
PheCode:603.00,1541
PheCode:751.10,1542
RXNORM:84990,1543
RXNORM:6980,1544
PheCode:500.00,1545
CCS-PCS:108,1546
RXNORM:4910,1547
RXNORM:6218,1548
PheCode:1000.00,1549
RXNORM:219314,1550
PheCode:366.00,1551
RXNORM:25037,1552
PheCode:327.50,1553
PheCode:366.10,1554
RXNORM:41397,1555
RXNORM:10169,1556
PheCode:371.20,1557
4542-7,1558
RXNORM:2177,1559
PheCode:614.53,1560
PheCode:614.54,1561
RXNORM:840781,1562
PheCode:694.20,1563
3051-0,1564
PheCode:292.00,1565
PheCode:1010.20,1566
PheCode:702.20,1567
PheCode:701.20,1568
8149-7,1569
35595-8,1570
32146-3,1571
765-8,1572
23761-0,1573
62247-2,1574
33270-0,1575
783-1,1576
709-6,1577
18309-5,1578
732-8,1579
753-4,1580
21172-2,1581
13047-6,1582
24103-4,1583
781-5,1584
15198-5,1585
15150-6,1586
708-8,1587
739-3,1588
51585-8,1589
743-5,1590
748-4,1591
712-0,1592
705-4,1593
33216-3,1594
5908-9,1595
7798-2,1596
802-9,1597
803-7,1598
7792-5,1599
801-1,1600
10380-4,1601
60455-3,1602
18319-4,1603
7797-4,1604
7795-8,1605
7789-1,1606
703-9,1607
RXNORM:1424,1608
PheCode:333.40,1609
2502-3,1610
RXNORM:217627,1611
49054-0,1612
49543-2,1613
6948-4,1614
46126-9,1615
33903-6,1616
5569-9,1617
3107-0,1618
RXNORM:6813,1619
22415-4,1620
PheCode:134.10,1621
RXNORM:6672,1622
RXNORM:19044,1623
PheCode:1004.00,1624
PheCode:792.10,1625
PheCode:792.00,1626
PheCode:733.60,1627
31147-2,1628
PheCode:368.90,1629
PheCode:379.90,1630
RXNORM:430,1631
PheCode:444.50,1632
PheCode:443.80,1633
PheCode:513.30,1634
PheCode:327.10,1635
RXNORM:284623,1636
RXNORM:167,1637
PheCode:938.10,1638
CCS-PCS:169,1639
RXNORM:1114883,1640
RXNORM:1895,1641
PheCode:870.10,1642
PheCode:370.20,1643
32147-1,1644
32667-8,1645
24042-4,1646
7879-0,1647
29560-0,1648
47396-7,1649
X6013-7,1650
3665-7,1651
3664-0,1652
3663-2,1653
RXNORM:662411,1654
PheCode:568.10,1655
PheCode:130.10,1656
29604-6,1657
29675-6,1658
58737-8,1659
7981-4,1660
PheCode:303.40,1661
PheCode:356.00,1662
PheCode:752.20,1663
PheCode:458.10,1664
PheCode:389.50,1665
PheCode:327.41,1666
CCS-PCS:203,1667
PheCode:345.11,1668
30471-7,1669
RXNORM:21241,1670
PheCode:967.00,1671
RXNORM:19476,1672
CCS-PCS:22,1673
7691-9,1674
6246-3,1675
6076-4,1676
6273-7,1677
6082-2,1678
6087-1,1679
CCS-PCS:97,1680
RXNORM:4452,1681
PheCode:337.00,1682
RXNORM:6963,1683
11088-2,1684
11034-6,1685
42233-7,1686
33979-6,1687
33980-4,1688
46992-4,1689
69048-7,1690
41871-5,1691
8097-8,1692
PheCode:357.00,1693
PheCode:381.90,1694
PheCode:976.00,1695
PheCode:333.00,1696
PheCode:686.20,1697
RXNORM:4980,1698
RXNORM:214153,1699
PheCode:907.00,1700
RXNORM:214182,1701
CCS-PCS:9,1702
RXNORM:8785,1703
21503-8,1704
PheCode:272.10,1705
PheCode:726.00,1706
PheCode:742.80,1707
PheCode:656.80,1708
X2023-0,1709
PheCode:367.20,1710
PheCode:480.11,1711
RXNORM:281,1712
PheCode:593.00,1713
NDFRT:N0000029434,1714
PheCode:528.10,1715
PheCode:041.20,1716
64084-7,1717
PheCode:752.00,1718
RXNORM:2002,1719
35674-1,1720
RXNORM:83367,1721
PheCode:564.10,1722
PheCode:733.00,1723
PheCode:735.30,1724
PheCode:499.00,1725
PheCode:496.30,1726
PheCode:577.00,1727
RXNORM:1007820,1728
RXNORM:2191,1729
RXNORM:10627,1730
35670-9,1731
PheCode:081.00,1732
RXNORM:89887,1733
RXNORM:8410,1734
PheCode:854.00,1735
RXNORM:389132,1736
5005-4,1737
1823-4,1738
X1700-4,1739
4057-6,1740
CCS-PCS:41,1741
CCS-PCS:37,1742
RXNORM:9346,1743
RXNORM:74169,1744
4058-4,1745
RXNORM:28031,1746
PheCode:508.00,1747
PheCode:041.11,1748
34444-0,1749
3129-4,1750
CCS-PCS:47,1751
RXNORM:337623,1752
4059-2,1753
RXNORM:815276,1754
35492-8,1755
RXNORM:623033,1756
31843-6,1757
XC85-1,1758
XC107-3,1759
XC103-2,1760
XC101-6,1761
XC104-0,1762
XC102-4,1763
XC77-8,1764
XC73-7,1765
XC76-0,1766
XC109-9,1767
XC79-4,1768
56931-9,1769
XC81-0,1770
XC74-5,1771
XC100-8,1772
XC98-4,1773
XC80-2,1774
XC75-2,1775
XC72-9,1776
XC91-9,1777
XC87-7,1778
XC105-7,1779
XC93-5,1780
XC106-5,1781
56933-5,1782
XC97-6,1783
XC92-7,1784
XC88-5,1785
XC82-8,1786
XC90-1,1787
XC108-1,1788
XC99-2,1789
XC84-4,1790
XC95-0,1791
XC89-3,1792
XC96-8,1793
57018-4,1794
XC86-9,1795
XC94-3,1796
XC83-6,1797
RXNORM:35619,1798
RXNORM:1307404,1799
CCS-PCS:229,1800
PheCode:480.12,1801
PheCode:624.00,1802
19416-7,1803
14313-1,1804
PheCode:287.30,1805
PheCode:288.10,1806
PheCode:288.11,1807
RXNORM:60223,1808
RXNORM:1005921,1809
PheCode:656.20,1810
PheCode:656.26,1811
1558-6,1812
3050-2,1813
53797-7,1814
PheCode:835.00,1815
PheCode:726.10,1816
PheCode:352.20,1817
RXNORM:237027,1818
PheCode:871.00,1819
21033-6,1820
33220-5,1821
72377-5,1822
72378-3,1823
72750-3,1824
72766-9,1825
72737-0,1826
72381-7,1827
72758-6,1828
57300-6,1829
72610-9,1830
57304-8,1831
57301-4,1832
72753-7,1833
72380-9,1834
72762-8,1835
72733-9,1836
72388-2,1837
72746-1,1838
72735-4,1839
72752-9,1840
72755-2,1841
PheCode:696.40,1842
67126-3,1843
22587-0,1844
40729-6,1845
44507-2,1846
51916-5,1847
43180-9,1848
30457-6,1849
26510-8,1850
26487-9,1851
26452-3,1852
12179-8,1853
11153-4,1854
14725-6,1855
26455-6,1856
13522-8,1857
13530-1,1858
34985-2,1859
13518-6,1860
8264-4,1861
X5032-8,1862
32018-4,1863
48792-6,1864
88448-6,1865
48793-4,1866
1835-8,1867
48794-2,1868
88447-8,1869
48795-9,1870
X1274-0,1871
1869-7,1872
32286-7,1873
RXNORM:1591942,1874
PheCode:601.30,1875
30392-5,1876
26461-4,1877
PheCode:367.90,1878
PheCode:523.10,1879
5632-5,1880
PheCode:701.00,1881
RXNORM:8928,1882
RXNORM:106928,1883
PheCode:593.20,1884
RXNORM:4502,1885
30446-9,1886
PheCode:571.50,1887
PheCode:575.90,1888
PheCode:695.90,1889
PheCode:530.90,1890
RXNORM:2541,1891
PheCode:446.80,1892
CCS-PCS:62,1893
RXNORM:214681,1894
PheCode:562.10,1895
PheCode:579.20,1896
RXNORM:10156,1897
PheCode:550.20,1898
RXNORM:689842,1899
RXNORM:358255,1900
PheCode:008.50,1901
RXNORM:1551291,1902
RXNORM:1998,1903
RXNORM:39993,1904
PheCode:220.00,1905
CCS-PCS:120,1906
CCS-PCS:123,1907
CCS-PCS:132,1908
PheCode:780.00,1909
20453-7,1910
43755-8,1911
CCS-PCS:35,1912
PheCode:370.00,1913
RXNORM:859393,1914
PheCode:709.50,1915
5183-9,1916
XC20-8,1917
5301-7,1918
5356-1,1919
5198-7,1920
5048-4,1921
29953-7,1922
PheCode:524.30,1923
PheCode:288.00,1924
PheCode:272.13,1925
RXNORM:6984,1926
13349-6,1927
33233-8,1928
42641-1,1929
21089-8,1930
PheCode:1014.00,1931
7656-2,1932
6257-0,1933
6205-9,1934
7627-3,1935
6854-4,1936
6266-1,1937
6061-6,1938
7091-2,1939
6021-0,1940
25418-5,1941
6476-6,1942
25419-3,1943
6478-2,1944
5160-7,1945
40753-6,1946
7883-2,1947
PheCode:079.20,1948
NDFRT:N0000029230,1949
16902-9,1950
PheCode:259.30,1951
6019-4,1952
6718-1,1953
6050-9,1954
6081-4,1955
6136-6,1956
6208-3,1957
10954-6,1958
7613-3,1959
11183-1,1960
13046-8,1961
X1476-1,1962
12722-5,1963
XG116-4,1964
42349-1,1965
XG118-0,1966
XG119-8,1967
36908-2,1968
2963-7,1969
PheCode:253.50,1970
RXNORM:61148,1971
PheCode:253.20,1972
PheCode:244.20,1973
PheCode:245.21,1974
PheCode:627.50,1975
PheCode:743.11,1976
PheCode:870.00,1977
PheCode:303.30,1978
RXNORM:285241,1979
33495-3,1980
33496-1,1981
33494-6,1982
33492-0,1983
33490-4,1984
33493-8,1985
33489-6,1986
33501-8,1987
33503-4,1988
33506-7,1989
33505-9,1990
33502-6,1991
33485-4,1992
33487-0,1993
33488-8,1994
33504-2,1995
35136-1,1996
33484-7,1997
33498-7,1998
33483-9,1999
33482-1,2000
33481-3,2001
33499-5,2002
33497-9,2003
33491-2,2004
69553-6,2005
33500-0,2006
33480-5,2007
XC342-6,2008
65770-0,2009
65769-2,2010
81994-6,2011
XC343-4,2012
65771-8,2013
63477-4,2014
XC344-2,2015
XC345-9,2016
64965-7,2017
38445-3,2018
PheCode:513.00,2019
NDFRT:N0000029221,2020
RXNORM:73032,2021
RXNORM:32521,2022
PheCode:530.00,2023
PheCode:530.10,2024
58708-9,2025
PheCode:520.00,2026
PheCode:289.00,2027
PheCode:512.30,2028
PheCode:513.40,2029
PheCode:800.30,2030
PheCode:704.00,2031
RXNORM:704,2032
PheCode:706.80,2033
PheCode:690.10,2034
RXNORM:25033,2035
PheCode:1006.00,2036
PheCode:369.20,2037
PheCode:527.20,2038
PheCode:448.00,2039
PheCode:755.61,2040
CCS-PCS:146,2041
PheCode:564.00,2042
PheCode:276.41,2043
PheCode:578.10,2044
PheCode:526.00,2045
PheCode:723.10,2046
6059-0,2047
33268-4,2048
549-6,2049
PheCode:756.00,2050
PheCode:350.20,2051
PheCode:569.10,2052
PheCode:473.40,2053
PheCode:528.00,2054
PheCode:287.10,2055
PheCode:348.90,2056
PheCode:191.11,2057
PheCode:191.00,2058
55170-5,2059
55171-3,2060
5348-8,2061
8092-9,2062
5234-0,2063
8076-2,2064
RXNORM:2653,2065
PheCode:751.12,2066
RXNORM:3288,2067
PheCode:359.20,2068
RXNORM:33290,2069
22297-6,2070
RXNORM:283742,2071
49564-8,2072
1990-1,2073
2236-8,2074
PheCode:610.80,2075
PheCode:459.10,2076
PheCode:741.20,2077
PheCode:454.00,2078
PheCode:807.00,2079
PheCode:809.00,2080
PheCode:681.50,2081
RXNORM:3356,2082
RXNORM:466530,2083
PheCode:303.31,2084
RXNORM:214488,2085
14196-0,2086
PheCode:282.50,2087
PheCode:506.00,2088
30347-9,2089
10362-2,2090
8074-7,2091
8072-1,2092
17856-6,2093
RXNORM:33562,2094
RXNORM:3100,2095
RXNORM:214557,2096
15069-8,2097
1994-3,2098
X2062-8,2099
CCS-PCS:222,2100
28541-1,2101
26498-6,2102
1986-9,2103
PheCode:249.00,2104
RXNORM:5552,2105
PheCode:289.50,2106
PheCode:965.10,2107
RXNORM:9796,2108
PheCode:277.40,2109
PheCode:276.80,2110
RXNORM:106467,2111
PheCode:374.30,2112
NDFRT:N0000029089,2113
PheCode:695.80,2114
PheCode:378.00,2115
PheCode:378.10,2116
PheCode:292.11,2117
33486-2,2118
PheCode:703.10,2119
RXNORM:691286,2120
7131-6,2121
15566-3,2122
21376-9,2123
10959-5,2124
11197-1,2125
6237-2,2126
7474-0,2127
7558-0,2128
6165-5,2129
7709-9,2130
7573-9,2131
6204-2,2132
6259-6,2133
6092-1,2134
7458-3,2135
6139-0,2136
6842-9,2137
7774-3,2138
7079-7,2139
6279-4,2140
7129-0,2141
6831-2,2142
6242-2,2143
7728-9,2144
7340-3,2145
6858-5,2146
10940-5,2147
6268-7,2148
6270-3,2149
10933-0,2150
10922-3,2151
PheCode:293.00,2152
5817-2,2153
PheCode:741.00,2154
RXNORM:6468,2155
PheCode:535.10,2156
16126-5,2157
CCS-PCS:175,2158
PheCode:287.00,2159
PheCode:613.50,2160
RXNORM:19478,2161
PheCode:550.40,2162
PheCode:550.50,2163
PheCode:550.00,2164
CCS-PCS:86,2165
PheCode:800.20,2166
PheCode:411.40,2167
CCS-PCS:160,2168
PheCode:416.00,2169
PheCode:747.11,2170
RXNORM:37075,2171
PheCode:535.80,2172
PheCode:691.00,2173
RXNORM:719872,2174
RXNORM:276237,2175
PheCode:748.00,2176
PheCode:598.90,2177
RXNORM:59943,2178
PheCode:350.30,2179
PheCode:911.00,2180
PheCode:315.30,2181
PheCode:619.30,2182
PheCode:395.20,2183
PheCode:427.60,2184
RXNORM:1433868,2185
PheCode:331.10,2186
6048-3,2187
PheCode:555.20,2188
RXNORM:1304093,2189
PheCode:724.90,2190
PheCode:523.31,2191
RXNORM:2404,2192
PheCode:590.00,2193
PheCode:594.10,2194
46420-6,2195
PheCode:594.00,2196
3389-4,2197
3376-1,2198
8187-7,2199
19138-7,2200
3435-5,2201
PheCode:574.11,2202
PheCode:574.30,2203
PheCode:574.12,2204
RXNORM:7315,2205
CCS-PCS:84,2206
PheCode:579.80,2207
RXNORM:9873,2208
RXNORM:591622,2209
RXNORM:6972,2210
RXNORM:10438,2211
PheCode:540.00,2212
RXNORM:1008340,2213
PheCode:528.11,2214
PheCode:704.11,2215
PheCode:594.80,2216
10634-4,2217
4477-6,2218
RXNORM:703,2219
PheCode:459.90,2220
PheCode:754.00,2221
PheCode:302.10,2222
15432-8,2223
PheCode:605.00,2224
RXNORM:860189,2225
PheCode:208.00,2226
RXNORM:6536,2227
RXNORM:153970,2228
RXNORM:3251,2229
32217-2,2230
RXNORM:71535,2231
RXNORM:6054,2232
RXNORM:4441,2233
RXNORM:6918,2234
CCS-PCS:225,2235
PheCode:420.21,2236
PheCode:427.12,2237
RXNORM:8825,2238
CCS-PCS:49,2239
NDFRT:N0000029110,2240
RXNORM:2683,2241
11554-3,2242
X1682-4,2243
PheCode:627.00,2244
PheCode:290.00,2245
PheCode:594.30,2246
PheCode:595.00,2247
RXNORM:77492,2248
RXNORM:42955,2249
62290-2,2250
52121-1,2251
14168-9,2252
XC385-5,2253
14178-8,2254
1942-2,2255
6230-7,2256
35329-2,2257
X1103-1,2258
35316-9,2259
35345-8,2260
35311-0,2261
35338-3,2262
35322-7,2263
58710-5,2264
14895-7,2265
35323-5,2266
35339-1,2267
35364-9,2268
35346-6,2269
35330-0,2270
35312-8,2271
CCS-PCS:221,2272
CCS-PCS:77,2273
RXNORM:197,2274
26606-4,2275
20640-9,2276
26599-1,2277
22670-4,2278
32227-1,2279
20639-1,2280
20637-5,2281
20638-3,2282
26604-9,2283
26605-6,2284
20636-7,2285
30540-9,2286
30236-4,2287
30541-7,2288
30358-6,2289
30328-9,2290
30191-1,2291
30564-9,2292
30565-6,2293
30566-4,2294
30331-3,2295
30233-1,2296
30332-1,2297
30327-1,2298
30349-5,2299
30356-0,2300
30190-3,2301
30238-0,2302
30551-6,2303
30357-8,2304
30560-7,2305
30237-2,2306
30312-3,2307
30235-6,2308
30234-9,2309
30534-2,2310
30542-5,2311
43243-5,2312
30531-8,2313
20634-2,2314
26600-7,2315
20635-9,2316
20633-4,2317
26609-8,2318
20643-3,2319
26608-0,2320
26607-2,2321
22672-0,2322
20651-6,2323
49247-0,2324
20652-4,2325
20645-8,2326
20648-2,2327
20647-4,2328
26610-6,2329
55876-7,2330
20649-0,2331
20650-8,2332
20644-1,2333
20642-5,2334
14875-9,2335
20654-0,2336
26612-2,2337
20659-9,2338
20660-7,2339
20661-5,2340
20658-1,2341
20657-3,2342
20655-7,2343
20656-5,2344
26613-0,2345
PheCode:738.00,2346
41117-3,2347
2676-5,2348
34385-5,2349
25140-5,2350
38366-1,2351
38371-1,2352
2398-6,2353
46132-7,2354
PheCode:530.14,2355
RXNORM:620,2356
4087-3,2357
2905-8,2358
79341-4,2359
30193-7,2360
14288-5,2361
14286-9,2362
14282-8,2363
RXNORM:11423,2364
PheCode:458.90,2365
PheCode:736.00,2366
13557-4,2367
13579-8,2368
PheCode:965.00,2369
PheCode:965.30,2370
PheCode:969.00,2371
RXNORM:1009149,2372
35608-9,2373
35607-1,2374
35622-0,2375
PheCode:604.00,2376
CCS-PCS:144,2377
X1379-7,2378
PheCode:153.30,2379
2335-8,2380
6412-1,2381
21108-6,2382
PheCode:349.00,2383
43104-9,2384
5611-9,2385
5586-3,2386
5689-5,2387
5676-2,2388
PheCode:245.00,2389
13303-3,2390
PheCode:741.30,2391
PheCode:303.10,2392
RXNORM:115698,2393
RXNORM:1588,2394
PheCode:262.00,2395
RXNORM:24942,2396
PheCode:344.00,2397
58375-7,2398
PheCode:348.20,2399
PheCode:722.10,2400
48065-7,2401
49563-0,2402
PheCode:473.10,2403
PheCode:473.00,2404
34652-8,2405
PheCode:850.00,2406
PheCode:355.10,2407
PheCode:327.70,2408
CCS-PCS:40,2409
PheCode:290.30,2410
PheCode:427.61,2411
PheCode:526.41,2412
RXNORM:31819,2413
PheCode:599.80,2414
PheCode:724.20,2415
PheCode:244.10,2416
17713-9,2417
RXNORM:215247,2418
RXNORM:797426,2419
PheCode:599.00,2420
RXNORM:214130,2421
PheCode:696.41,2422
PheCode:509.50,2423
35603-0,2424
3395-1,2425
PheCode:989.00,2426
35609-7,2427
35623-8,2428
CCS-PCS:216,2429
CCS-PCS:93,2430
PheCode:180.30,2431
RXNORM:352364,2432
RXNORM:1151,2433
62342-1,2434
13503-8,2435
XID13-3,2436
32691-8,2437
41752-7,2438
14338-8,2439
13051-8,2440
5892-5,2441
PheCode:041.12,2442
PheCode:729.00,2443
PheCode:041.90,2444
RXNORM:883815,2445
3052-8,2446
RXNORM:3289,2447
PheCode:529.00,2448
RXNORM:168,2449
RXNORM:465711,2450
PheCode:637.00,2451
PheCode:586.00,2452
PheCode:651.00,2453
PheCode:747.20,2454
CCS-PCS:111,2455
PheCode:751.22,2456
PheCode:599.10,2457
43291-4,2458
60536-0,2459
13307-4,2460
PheCode:204.21,2461
PheCode:586.20,2462
PheCode:510.00,2463
PheCode:223.00,2464
PheCode:751.21,2465
PheCode:217.00,2466
PheCode:229.00,2467
PheCode:580.13,2468
PheCode:577.10,2469
CCS-PCS:61,2470
PheCode:750.22,2471
PheCode:080.00,2472
PheCode:531.40,2473
PheCode:711.00,2474
PheCode:428.20,2475
CCS-PCS:201,2476
21026-0,2477
PheCode:228.00,2478
NDFRT:N0000029170,2479
NDFRT:N0000029392,2480
PheCode:732.10,2481
PheCode:348.70,2482
RXNORM:392556,2483
RXNORM:52356,2484
PheCode:291.40,2485
PheCode:728.00,2486
PheCode:735.00,2487
RXNORM:19685,2488
PheCode:736.10,2489
PheCode:528.12,2490
PheCode:913.00,2491
RXNORM:9525,2492
PheCode:530.70,2493
PheCode:756.22,2494
PheCode:537.00,2495
20505-4,2496
25145-4,2497
25148-8,2498
28545-2,2499
RXNORM:46041,2500
RXNORM:119565,2501
34165-1,2502
2697-1,2503
PheCode:596.50,2504
PheCode:038.20,2505
RXNORM:1292,2506
PheCode:743.13,2507
RXNORM:797195,2508
PheCode:766.00,2509
RXNORM:4917,2510
PheCode:334.00,2511
PheCode:599.20,2512
RXNORM:136411,2513
32356-8,2514
PheCode:452.20,2515
PheCode:858.00,2516
PheCode:038.30,2517
RXNORM:11289,2518
RXNORM:8761,2519
RXNORM:20352,2520
PheCode:389.10,2521
PheCode:374.00,2522
CCS-PCS:8,2523
CCS-PCS:151,2524
CCS-PCS:149,2525
CCS-PCS:242,2526
PheCode:727.50,2527
PheCode:740.11,2528
38893-4,2529
PheCode:732.00,2530
PheCode:474.00,2531
PheCode:275.53,2532
RXNORM:2194,2533
PheCode:038.00,2534
PheCode:619.20,2535
4563-3,2536
4625-0,2537
4547-6,2538
32046-5,2539
2115-4,2540
PheCode:574.10,2541
RXNORM:56466,2542
NDFRT:N0000029076,2543
NDFRT:N0000029077,2544
RXNORM:9601,2545
RXNORM:49991,2546
PheCode:523.32,2547
PheCode:625.10,2548
RXNORM:35780,2549
PheCode:657.00,2550
PheCode:755.00,2551
NDFRT:N0000029161,2552
RXNORM:52358,2553
PheCode:801.10,2554
PheCode:931.00,2555
61404-0,2556
48066-5,2557
48591-2,2558
6303-2,2559
75514-0,2560
X3004-9,2561
27818-4,2562
61138-4,2563
3250-8,2564
3243-3,2565
PheCode:613.70,2566
PheCode:312.30,2567
PheCode:610.10,2568
RXNORM:352367,2569
PheCode:260.30,2570
RXNORM:46241,2571
RXNORM:36117,2572
CCS-PCS:27,2573
PheCode:272.12,2574
PheCode:711.10,2575
28543-7,2576
2881-1,2577
2344-0,2578
CCS-PCS:162,2579
4092-3,2580
5793-5,2581
PheCode:261.00,2582
PheCode:870.20,2583
PheCode:433.31,2584
RXNORM:742,2585
PheCode:578.90,2586
PheCode:578.20,2587
PheCode:277.50,2588
PheCode:272.11,2589
RXNORM:2597,2590
3491-8,2591
3536-0,2592
5631-7,2593
12247-3,2594
RXNORM:784649,2595
RXNORM:8331,2596
PheCode:215.00,2597
PheCode:289.90,2598
RXNORM:1008065,2599
66502-6,2600
X1788-9,2601
RXNORM:1299884,2602
RXNORM:11131,2603
PheCode:634.00,2604
PheCode:669.00,2605
RXNORM:53616,2606
14314-9,2607
4023-8,2608
5639-0,2609
3297-9,2610
RXNORM:2626,2611
6896-5,2612
10992-6,2613
12375-2,2614
RXNORM:6847,2615
10900-9,2616
5187-0,2617
RXNORM:319864,2618
CCS-PCS:94,2619
CCS-PCS:244,2620
RXNORM:11065,2621
PheCode:241.10,2622
PheCode:278.30,2623
PheCode:728.70,2624
RXNORM:215831,2625
PheCode:368.91,2626
35627-9,2627
PheCode:290.20,2628
PheCode:292.60,2629
RXNORM:139462,2630
33232-0,2631
35467-0,2632
35635-2,2633
19554-5,2634
M1927-3,2635
5199-5,2636
20569-0,2637
PheCode:772.40,2638
13952-7,2639
PheCode:966.00,2640
26464-8,2641
5809-9,2642
CCS-PCS:95,2643
PheCode:480.10,2644
PheCode:728.20,2645
PheCode:756.30,2646
PheCode:656.30,2647
PheCode:750.13,2648
PheCode:656.70,2649
15201-7,2650
RXNORM:26746,2651
2761-5,2652
PheCode:496.21,2653
PheCode:496.20,2654
PheCode:695.70,2655
PheCode:696.30,2656
29892-7,2657
17547-1,2658
NDFRT:N0000029306,2659
PheCode:586.12,2660
PheCode:751.20,2661
CCS-PCS:5,2662
CCS-PCS:112,2663
PheCode:586.40,2664
RXNORM:54251,2665
PheCode:260.10,2666
PheCode:327.60,2667
PheCode:276.10,2668
PheCode:333.10,2669
RXNORM:480,2670
CCS-PCS:152,2671
PheCode:818.00,2672
PheCode:430.20,2673
PheCode:346.10,2674
PheCode:430.30,2675
57765-0,2676
X1321-9,2677
RXNORM:1908,2678
PheCode:530.15,2679
PheCode:615.00,2680
RXNORM:5470,2681
PheCode:938.20,2682
PheCode:695.30,2683
X1732-7,2684
X1731-9,2685
X1733-5,2686
50986-9,2687
19941-4,2688
PheCode:802.00,2689
PheCode:433.10,2690
PheCode:952.00,2691
RXNORM:15202,2692
30313-1,2693
RXNORM:4603,2694
5970-9,2695
3274-8,2696
PheCode:426.30,2697
RXNORM:225852,2698
3872-9,2699
PheCode:442.40,2700
CCS-PCS:243,2701
49287-6,2702
RXNORM:21406,2703
CCS-PCS:71,2704
RXNORM:1760,2705
PheCode:536.70,2706
PheCode:737.00,2707
RXNORM:25120,2708
46252-3,2709
RXNORM:2907,2710
34714-6,2711
3241-7,2712
13592-1,2713
PheCode:695.81,2714
RXNORM:30125,2715
PheCode:737.10,2716
RXNORM:84857,2717
NDFRT:N0000029372,2718
PheCode:427.21,2719
PheCode:519.00,2720
PheCode:710.12,2721
PheCode:710.00,2722
RXNORM:7773,2723
RXNORM:7233,2724
RXNORM:190376,2725
RXNORM:6038,2726
RXNORM:352377,2727
PheCode:130.00,2728
22580-5,2729
2110-5,2730
4680-5,2731
33234-6,2732
PheCode:535.60,2733
X1735-0,2734
12248-1,2735
35663-4,2736
3150-0,2737
2708-6,2738
PheCode:509.10,2739
PheCode:501.00,2740
RXNORM:816346,2741
5568-1,2742
5669-7,2743
X7015-4,2744
5646-5,2745
30289-3,2746
30287-7,2747
30282-8,2748
30283-6,2749
30284-4,2750
30554-0,2751
49630-7,2752
49618-2,2753
49622-4,2754
42000-0,2755
51409-1,2756
41403-7,2757
43736-8,2758
30294-3,2759
49619-0,2760
30292-7,2761
49621-6,2762
30286-9,2763
41396-3,2764
52749-9,2765
30291-9,2766
PheCode:963.00,2767
RXNORM:38866,2768
PheCode:574.20,2769
PheCode:575.80,2770
PheCode:568.00,2771
PheCode:983.00,2772
2924-9,2773
17527-3,2774
3432-2,2775
RXNORM:2403,2776
41761-8,2777
7962-4,2778
22496-4,2779
PheCode:626.40,2780
36925-6,2781
PheCode:270.33,2782
CCS-PCS:172,2783
RXNORM:140587,2784
29280-5,2785
RXNORM:690740,2786
PheCode:364.00,2787
RXNORM:689953,2788
PheCode:132.10,2789
RXNORM:91299,2790
PheCode:793.20,2791
57030-9,2792
PheCode:090.30,2793
8266-9,2794
PheCode:585.33,2795
20436-2,2796
20438-8,2797
PheCode:585.30,2798
PheCode:681.60,2799
RXNORM:4024,2800
PheCode:782.60,2801
PheCode:941.00,2802
PheCode:367.80,2803
RXNORM:8570,2804
PheCode:736.20,2805
X1486-0,2806
43677-4,2807
22671-2,2808
9383-1,2809
9393-0,2810
9394-8,2811
RXNORM:50937,2812
RXNORM:8471,2813
RXNORM:6023,2814
CCS-PCS:126,2815
